County,County Name,Unit Type Code,Unit Type Code Name,Unit,Unit Name,Fund,Fund Name, 2011 Certified Budget , 2011 Certified Levy , 2011 Certified Net Assessed Value , 2011 Certified Gross Tax Rate 
08,Carroll,4,School,8565,TWIN LAKES COMMUNITY SCHOOL CORPORATION,1214,CAPITAL PROJECTS (School)                       , -   ," 443,478 "," 243,803,194 ", 0.1819 
08,Carroll,4,School,8565,TWIN LAKES COMMUNITY SCHOOL CORPORATION,6301,TRANSPORTATION                          , -   ," 303,047 "," 243,803,194 ", 0.1243 
08,Carroll,4,School,8565,TWIN LAKES COMMUNITY SCHOOL CORPORATION,6302,BUS REPLACEMENT, -   ," 130,679 "," 243,803,194 ", 0.0536 
08,Carroll,5,Library,0018,CAMDEN-JACKSON TWP PUBLIC LIBRARY,0061,RAINY DAY, 500 , -   ," 58,451,367 ", -   
08,Carroll,5,Library,0018,CAMDEN-JACKSON TWP PUBLIC LIBRARY,0101,GENERAL                                 ," 54,336 "," 34,428 "," 58,451,367 ", 0.0589 
08,Carroll,5,Library,0018,CAMDEN-JACKSON TWP PUBLIC LIBRARY,2011,LIBRARY IMPROVEMENT RESERVE             , 500 , -   ," 58,451,367 ", -   
08,Carroll,5,Library,0019,DELPHI PUBLIC LIBRARY,0101,GENERAL                                 ," 783,632 "," 463,148 "," 422,194,914 ", 0.1097 
08,Carroll,5,Library,0020,FLORA PUBLIC LIBRARY,0061,RAINY DAY," 3,000 ", -   ," 96,516,318 ", -   
08,Carroll,5,Library,0020,FLORA PUBLIC LIBRARY,0101,GENERAL                                 ," 197,904 "," 79,529 "," 96,516,318 ", 0.0824 
08,Carroll,5,Library,0020,FLORA PUBLIC LIBRARY,0180,DEBT SERVICE                            ," 130,000 "," 121,997 "," 96,516,318 ", 0.1264 
08,Carroll,5,Library,0020,FLORA PUBLIC LIBRARY,1220,LIBRARY CAPITAL PROJECTS," 12,500 "," 11,389 "," 96,516,318 ", 0.0118 
08,Carroll,5,Library,0020,FLORA PUBLIC LIBRARY,2011,LIBRARY IMPROVEMENT RESERVE             ," 13,650 ", -   ," 96,516,318 ", -   
08,Carroll,6,Special Unit,1062,NORTHWEST INDIANA SOLID WASTE MANAGEMENT,8210,SPECIAL SOLID WASTE MANAGEMENT          , -   , -   ," 990,039,345 ", -   
08,Carroll,7,Conservancy,0002,BACHELOR RUN CONSERVANCY DISTRICT,0101,GENERAL                                 ," 90,150 "," 87,942 ", -   , 0.0524 
08,Carroll,7,Conservancy,0003,ROCK CREEK CASS-CARROLL CONSERVANCY DIST,0101,GENERAL                                 , -   ," 3,751 ", -   , 0.0153 
09,Cass,1,County,0000,CASS COUNTY,0101,GENERAL                                 ," 9,644,210 "," 6,384,446 "," 1,182,523,719 ", 0.5399 
09,Cass,1,County,0000,CASS COUNTY,0102,ELECTION/REGISTRATION                   ," 118,244 ", -   ," 1,182,523,719 ", -   
09,Cass,1,County,0000,CASS COUNTY,0123,2006 REASSESSMENT, -   , -   ," 1,182,523,719 ", -   
09,Cass,1,County,0000,CASS COUNTY,0124,2015 REASSESSMENT, -   ," 153,728 "," 1,182,523,719 ", 0.0130 
09,Cass,1,County,0000,CASS COUNTY,0702,HIGHWAY                                 ," 3,187,919 ", -   ," 1,182,523,719 ", -   
09,Cass,1,County,0000,CASS COUNTY,0706,LOCAL ROAD & STREET                     ," 321,003 ", -   ," 1,182,523,719 ", -   
09,Cass,1,County,0000,CASS COUNTY,0790,CUMULATIVE BRIDGE                       , -   ," 432,804 "," 1,182,523,719 ", 0.0366 
09,Cass,1,County,0000,CASS COUNTY,0801,HEALTH                                  ," 455,824 "," 457,637 "," 1,182,523,719 ", 0.0387 
09,Cass,1,County,0000,CASS COUNTY,1185,JAIL LEASE RENTAL                       ," 1,229,000 "," 1,278,308 "," 1,182,523,719 ", 0.1081 
09,Cass,1,County,0000,CASS COUNTY,1301,PARK & RECREATION                       ," 318,962 "," 101,697 "," 1,182,523,719 ", 0.0086 
09,Cass,1,County,0000,CASS COUNTY,2391,CUMULATIVE CAPITAL DEVELOPMENT          , -   ," 235,322 "," 1,182,523,719 ", 0.0199 
09,Cass,2,Township,0001,ADAMS TOWNSHIP,0101,GENERAL                                 ," 12,550 "," 7,904 "," 38,555,093 ", 0.0205 
09,Cass,2,Township,0001,ADAMS TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 5,000 "," 2,737 "," 38,555,093 ", 0.0071 
09,Cass,2,Township,0001,ADAMS TOWNSHIP,1111,FIRE                                    ," 21,400 "," 13,302 "," 38,555,093 ", 0.0345 
09,Cass,2,Township,0002,BETHLEHEM TOWNSHIP,0101,GENERAL                                 ," 11,160 "," 4,188 "," 45,031,336 ", 0.0093 
09,Cass,2,Township,0002,BETHLEHEM TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 7,000 "," 2,702 "," 45,031,336 ", 0.0060 
09,Cass,2,Township,0002,BETHLEHEM TOWNSHIP,1111,FIRE                                    ," 38,160 "," 16,887 "," 45,031,336 ", 0.0375 
09,Cass,2,Township,0002,BETHLEHEM TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        , -   ," 7,745 "," 45,031,336 ", 0.0172 
09,Cass,2,Township,0003,BOONE TOWNSHIP,0101,GENERAL                                 ," 13,575 "," 13,586 "," 61,753,304 ", 0.0220 
09,Cass,2,Township,0003,BOONE TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 10,000 "," 3,952 "," 61,753,304 ", 0.0064 
09,Cass,2,Township,0003,BOONE TOWNSHIP,1111,FIRE                                    ," 13,400 "," 4,719 "," 50,199,854 ", 0.0094 
09,Cass,2,Township,0003,BOONE TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ," 13,000 "," 15,462 "," 50,199,854 ", 0.0308 
09,Cass,2,Township,0003,BOONE TOWNSHIP,1312,RECREATION                              ," 5,000 "," 4,323 "," 61,753,304 ", 0.0070 
09,Cass,2,Township,0004,CLAY TOWNSHIP,0101,GENERAL                                 ," 9,015 "," 14,939 "," 78,216,165 ", 0.0191 
09,Cass,2,Township,0004,CLAY TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 30,000 ", -   ," 78,216,165 ", -   
09,Cass,2,Township,0004,CLAY TOWNSHIP,1111,FIRE                                    ," 88,000 "," 64,299 "," 65,080,115 ", 0.0988 
09,Cass,2,Township,0005,CLINTON TOWNSHIP,0061,RAINY DAY, -   , -   ," 65,279,196 ", -   
09,Cass,2,Township,0005,CLINTON TOWNSHIP,0101,GENERAL                                 , -   ," 19,323 "," 65,279,196 ", 0.0296 
09,Cass,2,Township,0005,CLINTON TOWNSHIP,0840,TOWNSHIP ASSISTANCE, -   ," 1,567 "," 65,279,196 ", 0.0024 
09,Cass,2,Township,0005,CLINTON TOWNSHIP,1111,FIRE                                    , -   ," 20,768 "," 52,312,553 ", 0.0397 
09,Cass,2,Township,0005,CLINTON TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        , -   ," 8,736 "," 52,312,553 ", 0.0167 
09,Cass,2,Township,0006,DEER CREEK TOWNSHIP,0101,GENERAL                                 ," 15,400 "," 9,958 "," 55,324,942 ", 0.0180 
09,Cass,2,Township,0006,DEER CREEK TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 18,000 "," 7,469 "," 55,324,942 ", 0.0135 
09,Cass,2,Township,0006,DEER CREEK TOWNSHIP,1111,FIRE                                    ," 64,913 "," 30,595 "," 55,324,942 ", 0.0553 
09,Cass,2,Township,0007,EEL TOWNSHIP,0101,GENERAL                                 ," 150,100 "," 75,497 "," 356,116,126 ", 0.0212 
09,Cass,2,Township,0007,EEL TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 227,700 "," 148,500 "," 356,116,126 ", 0.0417 
09,Cass,2,Township,0007,EEL TOWNSHIP,1111,FIRE                                    , -   ," 109,300 "," 43,511,262 ", 0.2512 
09,Cass,2,Township,0008,HARRISON TOWNSHIP,0101,GENERAL                                 ," 11,775 "," 3,780 "," 45,538,319 ", 0.0083 
09,Cass,2,Township,0008,HARRISON TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 8,000 "," 2,687 "," 45,538,319 ", 0.0059 
09,Cass,2,Township,0008,HARRISON TOWNSHIP,1111,FIRE                                    ," 49,600 "," 27,141 "," 45,538,319 ", 0.0596 
09,Cass,2,Township,0008,HARRISON TOWNSHIP,1182,FIRE EQUIPMENT DEBT                     , -   , -   ," 45,538,319 ", -   
09,Cass,2,Township,0008,HARRISON TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        , -   ," 7,104 "," 45,538,319 ", 0.0156 
09,Cass,2,Township,0009,JACKSON TOWNSHIP,0101,GENERAL                                 ," 31,000 "," 10,393 "," 93,629,641 ", 0.0111 
09,Cass,2,Township,0009,JACKSON TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 15,000 "," 11,048 "," 93,629,641 ", 0.0118 
09,Cass,2,Township,0009,JACKSON TOWNSHIP,1111,FIRE                                    ," 24,100 "," 20,163 "," 69,289,013 ", 0.0291 
09,Cass,2,Township,0010,JEFFERSON TOWNSHIP,0101,GENERAL                                 ," 13,440 "," 2,414 "," 43,888,758 ", 0.0055 
09,Cass,2,Township,0010,JEFFERSON TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 9,579 "," 1,492 "," 43,888,758 ", 0.0034 
09,Cass,2,Township,0010,JEFFERSON TOWNSHIP,1111,FIRE                                    ," 19,588 "," 15,405 "," 43,888,758 ", 0.0351 
09,Cass,2,Township,0010,JEFFERSON TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ," 22,472 "," 8,207 "," 43,888,758 ", 0.0187 
09,Cass,2,Township,0011,MIAMI TOWNSHIP,0061,RAINY DAY, 500 , -   ," 49,441,868 ", -   
09,Cass,2,Township,0011,MIAMI TOWNSHIP,0101,GENERAL                                 ," 14,940 "," 5,686 "," 49,441,868 ", 0.0115 
09,Cass,2,Township,0011,MIAMI TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 5,600 "," 2,670 "," 49,441,868 ", 0.0054 
09,Cass,2,Township,0011,MIAMI TOWNSHIP,1111,FIRE                                    ," 113,054 "," 20,518 "," 49,441,868 ", 0.0415 
09,Cass,2,Township,0011,MIAMI TOWNSHIP,1187,EMERGENCY FIRE LOAN," 173,610 "," 162,911 "," 49,441,868 ", 0.3295 
09,Cass,2,Township,0011,MIAMI TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ," 22,584 "," 16,316 "," 49,441,868 ", 0.0330 
09,Cass,2,Township,0012,NOBLE TOWNSHIP,0101,GENERAL                                 ," 17,200 ", -   ," 57,583,748 ", -   
09,Cass,2,Township,0012,NOBLE TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 20,000 "," 16,296 "," 57,583,748 ", 0.0283 
09,Cass,2,Township,0012,NOBLE TOWNSHIP,1111,FIRE                                    ," 85,000 "," 43,894 "," 52,757,435 ", 0.0832 
09,Cass,2,Township,0013,TIPTON TOWNSHIP,0101,GENERAL                                 ," 17,540 "," 9,865 "," 87,304,706 ", 0.0113 
09,Cass,2,Township,0013,TIPTON TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 4,500 "," 1,659 "," 87,304,706 ", 0.0019 
09,Cass,2,Township,0013,TIPTON TOWNSHIP,1111,FIRE                                    ," 25,750 "," 23,429 "," 69,316,056 ", 0.0338 
09,Cass,2,Township,0014,WASHINGTON TOWNSHIP,0101,GENERAL                                 ," 13,910 "," 20,658 "," 104,860,517 ", 0.0197 
09,Cass,2,Township,0014,WASHINGTON TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 14,000 "," 17,931 "," 104,860,517 ", 0.0171 
09,Cass,2,Township,0014,WASHINGTON TOWNSHIP,1111,FIRE                                    ," 81,700 "," 63,694 "," 67,401,031 ", 0.0945 
09,Cass,3,City/Town,0301,LOGANSPORT CIVIL CITY,0061,RAINY DAY," 100,000 ", -   ," 380,993,356 ", -   
09,Cass,3,City/Town,0301,LOGANSPORT CIVIL CITY,0101,GENERAL                                 ," 8,607,596 "," 7,406,130 "," 380,993,356 ", 1.9439 
09,Cass,3,City/Town,0301,LOGANSPORT CIVIL CITY,0180,DEBT SERVICE                            ," 309,000 "," 262,885 "," 380,993,356 ", 0.0690 
09,Cass,3,City/Town,0301,LOGANSPORT CIVIL CITY,0341,FIRE PENSION                            ," 902,726 ", -   ," 380,993,356 ", -   
09,Cass,3,City/Town,0301,LOGANSPORT CIVIL CITY,0342,POLICE PENSION                          ," 651,125 ", -   ," 380,993,356 ", -   
09,Cass,3,City/Town,0301,LOGANSPORT CIVIL CITY,0706,LOCAL ROAD & STREET                     ," 100,000 ", -   ," 380,993,356 ", -   
09,Cass,3,City/Town,0301,LOGANSPORT CIVIL CITY,0708,MOTOR VEHICLE HIGHWAY                   ," 1,023,581 "," 336,417 "," 380,993,356 ", 0.0883 
09,Cass,3,City/Town,0301,LOGANSPORT CIVIL CITY,2379,CUMULATIVE CAPITAL IMP (CIG TAX)        ," 100,000 ", -   ," 380,993,356 ", -   
09,Cass,3,City/Town,0547,GALVESTON CIVIL TOWN,0061,RAINY DAY," 7,535 ", -   ," 24,340,628 ", -   
09,Cass,3,City/Town,0547,GALVESTON CIVIL TOWN,0101,GENERAL                                 ," 286,048 "," 241,654 "," 24,340,628 ", 0.9928 
09,Cass,3,City/Town,0547,GALVESTON CIVIL TOWN,0706,LOCAL ROAD & STREET                     ," 5,365 ", -   ," 24,340,628 ", -   
09,Cass,3,City/Town,0547,GALVESTON CIVIL TOWN,0708,MOTOR VEHICLE HIGHWAY                   ," 56,030 ", -   ," 24,340,628 ", -   
09,Cass,3,City/Town,0547,GALVESTON CIVIL TOWN,1301,PARK & RECREATION                       ," 2,151 ", -   ," 24,340,628 ", -   
09,Cass,3,City/Town,0547,GALVESTON CIVIL TOWN,2102,AVIATION/AIRPORT                        ," 42,200 ", -   ," 24,340,628 ", -   
09,Cass,3,City/Town,0547,GALVESTON CIVIL TOWN,2379,CUMULATIVE CAPITAL IMP (CIG TAX)        ," 6,669 ", -   ," 24,340,628 ", -   
09,Cass,3,City/Town,0547,GALVESTON CIVIL TOWN,6290,CUMULATIVE SEWER                        ," 40,000 "," 16,795 "," 24,340,628 ", 0.0690 
09,Cass,3,City/Town,0548,ONWARD CIVIL TOWN,0101,GENERAL                                 ," 17,250 "," 9,097 "," 1,300,014 ", 0.6998 
09,Cass,3,City/Town,0548,ONWARD CIVIL TOWN,0706,LOCAL ROAD & STREET                     ," 2,000 ", -   ," 1,300,014 ", -   
09,Cass,3,City/Town,0548,ONWARD CIVIL TOWN,0708,MOTOR VEHICLE HIGHWAY                   ," 5,000 ", -   ," 1,300,014 ", -   
09,Cass,3,City/Town,0548,ONWARD CIVIL TOWN,2379,CUMULATIVE CAPITAL IMP (CIG TAX)        ," 1,000 ", -   ," 1,300,014 ", -   
09,Cass,3,City/Town,0549,ROYAL CENTER CIVIL TOWN,0061,RAINY DAY," 37,000 ", -   ," 11,553,450 ", -   
09,Cass,3,City/Town,0549,ROYAL CENTER CIVIL TOWN,0101,GENERAL                                 ," 270,612 "," 176,987 "," 11,553,450 ", 1.5319 
09,Cass,3,City/Town,0549,ROYAL CENTER CIVIL TOWN,0706,LOCAL ROAD & STREET                     ," 4,696 ", -   ," 11,553,450 ", -   
09,Cass,3,City/Town,0549,ROYAL CENTER CIVIL TOWN,0708,MOTOR VEHICLE HIGHWAY                   ," 76,152 ", -   ," 11,553,450 ", -   
09,Cass,3,City/Town,0549,ROYAL CENTER CIVIL TOWN,1111,FIRE                                    ," 34,700 ", 370 ," 11,553,450 ", 0.0032 
09,Cass,3,City/Town,0549,ROYAL CENTER CIVIL TOWN,2379,CUMULATIVE CAPITAL IMP (CIG TAX)        ," 22,000 ", -   ," 11,553,450 ", -   
09,Cass,3,City/Town,0549,ROYAL CENTER CIVIL TOWN,2391,CUMULATIVE CAPITAL DEVELOPMENT          ," 27,000 "," 5,777 "," 11,553,450 ", 0.0500 
09,Cass,3,City/Town,0550,WALTON CIVIL TOWN,0061,RAINY DAY," 7,000 ", -   ," 16,688,636 ", -   
09,Cass,3,City/Town,0550,WALTON CIVIL TOWN,0101,GENERAL                                 ," 271,126 "," 147,811 "," 16,688,636 ", 0.8857 
09,Cass,3,City/Town,0550,WALTON CIVIL TOWN,0706,LOCAL ROAD & STREET                     ," 20,000 ", -   ," 16,688,636 ", -   
09,Cass,3,City/Town,0550,WALTON CIVIL TOWN,0708,MOTOR VEHICLE HIGHWAY                   ," 150,000 ", -   ," 16,688,636 ", -   
09,Cass,3,City/Town,0550,WALTON CIVIL TOWN,1301,PARK & RECREATION                       ," 7,119 "," 3,989 "," 16,688,636 ", 0.0239 
09,Cass,3,City/Town,0550,WALTON CIVIL TOWN,2379,CUMULATIVE CAPITAL IMP (CIG TAX)        ," 29,589 ", -   ," 16,688,636 ", -   
09,Cass,4,School,0775,PIONEER REGIONAL SCHOOL CORPORATION,0061,RAINY DAY," 200,000 ", -   ," 193,925,038 ", -   
09,Cass,4,School,0775,PIONEER REGIONAL SCHOOL CORPORATION,0101,GENERAL                                 ," 6,278,518 ", -   ," 193,925,038 ", -   
09,Cass,4,School,0775,PIONEER REGIONAL SCHOOL CORPORATION,0180,DEBT SERVICE                            ," 625,298 "," 438,658 "," 193,925,038 ", 0.2262 
09,Cass,4,School,0775,PIONEER REGIONAL SCHOOL CORPORATION,0186,SCHOOL PENSION DEBT," 171,443 "," 148,934 "," 193,925,038 ", 0.0768 
09,Cass,4,School,0775,PIONEER REGIONAL SCHOOL CORPORATION,1214,CAPITAL PROJECTS (School)                       ," 922,953 "," 656,242 "," 193,925,038 ", 0.3384 
09,Cass,4,School,0775,PIONEER REGIONAL SCHOOL CORPORATION,6301,TRANSPORTATION                          ," 845,218 "," 606,598 "," 193,925,038 ", 0.3128 
09,Cass,4,School,0775,PIONEER REGIONAL SCHOOL CORPORATION,6302,BUS REPLACEMENT," 339,674 "," 175,696 "," 193,925,038 ", 0.0906 
09,Cass,4,School,0815,SOUTHEASTERN SCHOOL CORPORATION,0101,GENERAL                                 ," 9,922,057 ", -   ," 343,002,380 ", -   
09,Cass,4,School,0815,SOUTHEASTERN SCHOOL CORPORATION,0180,DEBT SERVICE                            ," 1,088,692 "," 1,068,109 "," 343,002,380 ", 0.3114 
09,Cass,4,School,0815,SOUTHEASTERN SCHOOL CORPORATION,0186,SCHOOL PENSION DEBT," 269,582 "," 238,387 "," 343,002,380 ", 0.0695 
09,Cass,4,School,0815,SOUTHEASTERN SCHOOL CORPORATION,1214,CAPITAL PROJECTS (School)                       ," 1,500,906 "," 1,060,906 "," 343,002,380 ", 0.3093 
09,Cass,4,School,0815,SOUTHEASTERN SCHOOL CORPORATION,6301,TRANSPORTATION                          ," 1,018,341 "," 737,112 "," 343,002,380 ", 0.2149 
09,Cass,4,School,0815,SOUTHEASTERN SCHOOL CORPORATION,6302,BUS REPLACEMENT," 299,752 "," 277,832 "," 343,002,380 ", 0.0810 
09,Cass,4,School,0875,LOGANSPORT COMMUNITY SCHOOL CORPORATION,0101,GENERAL                                 ," 26,366,845 ", -   ," 562,009,872 ", -   
09,Cass,4,School,0875,LOGANSPORT COMMUNITY SCHOOL CORPORATION,0180,DEBT SERVICE                            ," 4,924,232 "," 3,595,739 "," 562,009,872 ", 0.6398 
09,Cass,4,School,0875,LOGANSPORT COMMUNITY SCHOOL CORPORATION,0186,SCHOOL PENSION DEBT," 521,675 "," 433,310 "," 562,009,872 ", 0.0771 
09,Cass,4,School,0875,LOGANSPORT COMMUNITY SCHOOL CORPORATION,1214,CAPITAL PROJECTS (School)                       ," 3,080,836 "," 1,723,684 "," 562,009,872 ", 0.3067 
09,Cass,4,School,0875,LOGANSPORT COMMUNITY SCHOOL CORPORATION,6301,TRANSPORTATION                          ," 1,146,007 "," 1,044,776 "," 562,009,872 ", 0.1859 
09,Cass,4,School,0875,LOGANSPORT COMMUNITY SCHOOL CORPORATION,6302,BUS REPLACEMENT," 225,052 "," 174,223 "," 562,009,872 ", 0.0310 
09,Cass,4,School,2650,CASTON SCHOOL CORPORATION,0061,RAINY DAY, -   , -   ," 83,586,429 ", -   
09,Cass,4,School,2650,CASTON SCHOOL CORPORATION,0101,GENERAL                                 , -   , -   ," 83,586,429 ", -   
09,Cass,4,School,2650,CASTON SCHOOL CORPORATION,0180,DEBT SERVICE                            , -   ," 87,599 "," 83,586,429 ", 0.1048 
09,Cass,4,School,2650,CASTON SCHOOL CORPORATION,1214,CAPITAL PROJECTS (School)                       , -   ," 213,730 "," 83,586,429 ", 0.2557 
09,Cass,4,School,2650,CASTON SCHOOL CORPORATION,6301,TRANSPORTATION                          , -   ," 205,790 "," 83,586,429 ", 0.2462 
09,Cass,4,School,2650,CASTON SCHOOL CORPORATION,6302,BUS REPLACEMENT, -   ," 44,301 "," 83,586,429 ", 0.0530 
09,Cass,5,Library,0021,LOGANSPORT-CASS PUBLIC LIBRARY,0061,RAINY DAY," 18,623 ", -   ," 1,033,465,709 ", -   
09,Cass,5,Library,0021,LOGANSPORT-CASS PUBLIC LIBRARY,0101,GENERAL                                 ," 1,533,975 "," 979,725 "," 1,033,465,709 ", 0.0948 
09,Cass,5,Library,0021,LOGANSPORT-CASS PUBLIC LIBRARY,2011,LIBRARY IMPROVEMENT RESERVE             ," 193,400 ", -   ," 1,033,465,709 ", -   
09,Cass,5,Library,0022,ROYAL CENTER PUBLIC LIBRARY,0101,GENERAL                                 ," 115,000 "," 78,365 "," 61,753,304 ", 0.1269 
09,Cass,5,Library,0023,WALTON PUBLIC LIBRARY,0101,GENERAL                                 ," 136,723 "," 73,860 "," 87,304,706 ", 0.0846 
09,Cass,5,Library,0023,WALTON PUBLIC LIBRARY,0283,LEASE RENTAL PAYMENT                    ," 89,000 "," 82,416 "," 87,304,706 ", 0.0944 
09,Cass,6,Special Unit,1042,CASS COUNTY SOLID WASTE MANAGEMENT DIST,8210,SPECIAL SOLID WASTE MANAGEMENT          ," 259,971 ", -   ," 1,182,523,719 ", -   
09,Cass,6,Special Unit,1101,LOGANSPORT/CASS CO AIRPORT AUTHORITY,8101,SPECL AIRPORT GENERAL                   ," 487,323 "," 418,613 "," 1,182,523,719 ", 0.0354 
09,Cass,6,Special Unit,1101,LOGANSPORT/CASS CO AIRPORT AUTHORITY,8180,SPECL AIRPORT DEBT SERVICE                      ," 169,010 "," 163,188 "," 1,182,523,719 ", 0.0138 
09,Cass,6,Special Unit,2002,CASS COUNTY FIRE DISTRICT #1,8603,SPECL FIRE GENERAL                      , -   , -   , -   , -   
09,Cass,7,Conservancy,0003,ROCK CREEK CASS-CARROLL CONSERVANCY DIST,0101,GENERAL                                 ," 48,300 "," 22,964 ", -   , 0.0153 
10,Clark,1,County,0000,CLARK COUNTY,0101,GENERAL                                 ," 11,819,364 "," 5,379,773 "," 4,011,762,192 ", 0.1341 
10,Clark,1,County,0000,CLARK COUNTY,0123,2006 REASSESSMENT, -   , -   ," 4,011,762,192 ", -   
10,Clark,1,County,0000,CLARK COUNTY,0124,2015 REASSESSMENT," 300,000 "," 280,823 "," 4,011,762,192 ", 0.0070 
10,Clark,1,County,0000,CLARK COUNTY,0181,DEBT PAYMENT                            , -   , -   ," 4,011,762,192 ", -   
10,Clark,1,County,0000,CLARK COUNTY,0182,BOND #2                                 ," 197,852 "," 272,800 "," 4,011,762,192 ", 0.0068 
10,Clark,1,County,0000,CLARK COUNTY,0580,COURT HOUSE LEASE RENTAL                ," 300,000 "," 220,647 "," 4,011,762,192 ", 0.0055 
10,Clark,1,County,0000,CLARK COUNTY,0702,HIGHWAY                                 ," 2,100,641 ", -   ," 4,011,762,192 ", -   
10,Clark,1,County,0000,CLARK COUNTY,0706,LOCAL ROAD & STREET                     ," 914,058 ", -   ," 4,011,762,192 ", -   
10,Clark,1,County,0000,CLARK COUNTY,0790,CUMULATIVE BRIDGE                       ," 356,813 "," 320,941 "," 4,011,762,192 ", 0.0080 
10,Clark,1,County,0000,CLARK COUNTY,0801,HEALTH                                  ," 1,892,853 "," 918,694 "," 4,011,762,192 ", 0.0229 
10,Clark,1,County,0000,CLARK COUNTY,0806,MOSQUITO CONTROL                        ," 55,067 "," 52,153 "," 4,011,762,192 ", 0.0013 
10,Clark,1,County,0000,CLARK COUNTY,0823,MENTAL HEALTH                           , -   ," 457,341 "," 4,011,762,192 ", 0.0114 
10,Clark,1,County,0000,CLARK COUNTY,0824,RETARDATION CLINIC                      , -   ," 397,164 "," 4,011,762,192 ", 0.0099 
10,Clark,1,County,0000,CLARK COUNTY,1186,JAIL BOND                               ," 2,032,000 "," 2,723,987 "," 4,011,762,192 ", 0.0679 
10,Clark,1,County,0000,CLARK COUNTY,2102,AVIATION/AIRPORT                        , -   , -   ," 4,011,762,192 ", -   
10,Clark,1,County,0000,CLARK COUNTY,2391,CUMULATIVE CAPITAL DEVELOPMENT          , -   ," 722,117 "," 4,011,762,192 ", 0.0180 
10,Clark,2,Township,0001,BETHLEHEM TOWNSHIP,0101,GENERAL                                 , -   ," 4,627 "," 24,481,951 ", 0.0189 
10,Clark,2,Township,0001,BETHLEHEM TOWNSHIP,0840,TOWNSHIP ASSISTANCE, -   , 294 ," 24,481,951 ", 0.0012 
10,Clark,2,Township,0002,CARR TOWNSHIP,0101,GENERAL                                 , -   ," 28,638 "," 168,458,247 ", 0.0170 
10,Clark,2,Township,0002,CARR TOWNSHIP,0840,TOWNSHIP ASSISTANCE, -   ," 3,875 "," 168,458,247 ", 0.0023 
10,Clark,2,Township,0003,CHARLESTOWN TOWNSHIP,0101,GENERAL                                 ," 132,800 "," 37,479 "," 457,061,799 ", 0.0082 
10,Clark,2,Township,0003,CHARLESTOWN TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 192,800 "," 96,897 "," 457,061,799 ", 0.0212 
10,Clark,2,Township,0004,JEFFERSONVILLE TOWNSHIP,0101,GENERAL                                 ," 374,089 "," 65,759 "," 1,934,086,803 ", 0.0034 
10,Clark,2,Township,0004,JEFFERSONVILLE TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 806,305 "," 309,454 "," 1,934,086,803 ", 0.0160 
10,Clark,2,Township,0004,JEFFERSONVILLE TOWNSHIP,1111,FIRE                                    ," 274,262 "," 52,263 "," 70,816,968 ", 0.0738 
10,Clark,2,Township,0004,JEFFERSONVILLE TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ," 154,522 "," 11,968 "," 70,816,968 ", 0.0169 
10,Clark,2,Township,0005,MONROE TOWNSHIP,0061,RAINY DAY," 1,754 ", -   ," 169,182,951 ", -   
10,Clark,2,Township,0005,MONROE TOWNSHIP,0101,GENERAL                                 ," 66,300 "," 34,344 "," 169,182,951 ", 0.0203 
10,Clark,2,Township,0005,MONROE TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 23,500 "," 16,749 "," 169,182,951 ", 0.0099 
10,Clark,2,Township,0006,OREGON TOWNSHIP,0101,GENERAL                                 ," 30,400 "," 13,106 "," 56,247,851 ", 0.0233 
10,Clark,2,Township,0006,OREGON TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 4,453 ", 56 ," 56,247,851 ", 0.0001 
10,Clark,2,Township,0006,OREGON TOWNSHIP,1312,RECREATION                              ," 3,538 ", 56 ," 56,247,851 ", 0.0001 
10,Clark,2,Township,0007,OWEN TOWNSHIP,0101,GENERAL                                 ," 25,500 "," 9,425 "," 41,518,816 ", 0.0227 
10,Clark,2,Township,0007,OWEN TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 12,500 "," 7,515 "," 41,518,816 ", 0.0181 
10,Clark,2,Township,0008,SILVER CREEK TOWNSHIP,0061,RAINY DAY," 20,000 ", -   ," 519,512,049 ", -   
