County,County Name,Unit Type Code,Unit Type Code Name,Unit,Unit Name,Fund,Fund Name, 2013 Certified Budget , 2013 Certified Levy , 2013 Certified Net Assessed Value , 2013 Certified Gross Tax Rate 
15,Dearborn,4,School,1620,LAWRENCEBURG COMMUNITY SCHOOL CORP,0101,GENERAL                                 ," 14,124,545 ", -   ," 781,973,651 ", -   
15,Dearborn,4,School,1620,LAWRENCEBURG COMMUNITY SCHOOL CORP,0180,DEBT SERVICE                            ," 1,678,963 "," 1,580,369 "," 781,973,651 ", 0.2021 
15,Dearborn,4,School,1620,LAWRENCEBURG COMMUNITY SCHOOL CORP,1214,CAPITAL PROJECTS (School)                       ," 2,633,900 "," 2,242,700 "," 781,973,651 ", 0.2868 
15,Dearborn,4,School,1620,LAWRENCEBURG COMMUNITY SCHOOL CORP,6301,TRANSPORTATION                          ," 674,272 "," 650,602 "," 781,973,651 ", 0.0832 
15,Dearborn,4,School,1620,LAWRENCEBURG COMMUNITY SCHOOL CORP,6302,BUS REPLACEMENT," 300,000 "," 303,406 "," 781,973,651 ", 0.0388 
15,Dearborn,5,Library,0033,AURORA PUBLIC LIBRARY,0101,GENERAL                                 ," 1,128,276 "," 740,848 "," 548,370,199 ", 0.1351 
15,Dearborn,5,Library,0033,AURORA PUBLIC LIBRARY,0281,LOAN & INTEREST PAYMENT                 ," 107,300 "," 94,868 "," 548,370,199 ", 0.0173 
15,Dearborn,5,Library,0034,LAWRENCEBURG PUBLIC LIBRARY,0101,GENERAL                                 ," 1,706,068 "," 1,114,625 "," 1,658,668,232 ", 0.0672 
15,Dearborn,5,Library,0034,LAWRENCEBURG PUBLIC LIBRARY,0281,LOAN & INTEREST PAYMENT                 ," 606,100 "," 167,525 "," 1,658,668,232 ", 0.0101 
15,Dearborn,6,Special,1036,DEARBORN COUNTY SOLID WASTE,8210,SPECIAL SOLID WASTE MANAGEMENT          ," 845,700 "," 617,971 "," 2,207,038,431 ", 0.0280 
15,Dearborn,7,Conservancy,0006,LAWRENCEBURG CONSERVANCY DISTRICT,0101,GENERAL                                 , -   , -   , -   , -   
16,Decatur,1,County,0000,DECATUR COUNTY,0101,GENERAL                                 ," 6,067,055 "," 3,418,582 "," 1,317,372,578 ", 0.2595 
16,Decatur,1,County,0000,DECATUR COUNTY,0124,2015 REASSESSMENT," 427,789 "," 160,719 "," 1,317,372,578 ", 0.0122 
16,Decatur,1,County,0000,DECATUR COUNTY,0702,HIGHWAY                                 ," 1,695,574 ", -   ," 1,317,372,578 ", -   
16,Decatur,1,County,0000,DECATUR COUNTY,0706,LOCAL ROAD & STREET                     ," 925,000 ", -   ," 1,317,372,578 ", -   
16,Decatur,1,County,0000,DECATUR COUNTY,0790,CUMULATIVE BRIDGE                       ," 600,000 "," 658,686 "," 1,317,372,578 ", 0.0500 
16,Decatur,1,County,0000,DECATUR COUNTY,0801,HEALTH                                  ," 415,807 "," 334,613 "," 1,317,372,578 ", 0.0254 
16,Decatur,1,County,0000,DECATUR COUNTY,0824,RETARDATION CLINIC                      , -   ," 54,012 "," 1,317,372,578 ", 0.0041 
16,Decatur,1,County,0000,DECATUR COUNTY,0881,HOSPITAL BOND                           ," 936,510 "," 851,023 "," 1,317,372,578 ", 0.0646 
16,Decatur,1,County,0000,DECATUR COUNTY,1301,PARK & RECREATION                       ," 563,795 "," 434,733 "," 1,317,372,578 ", 0.0330 
16,Decatur,1,County,0000,DECATUR COUNTY,2003,COUNTY 4-H                              , -   ," 25,030 "," 1,317,372,578 ", 0.0019 
16,Decatur,1,County,0000,DECATUR COUNTY,2391,CUMULATIVE CAPITAL DEVELOPMENT          ," 298,000 "," 218,684 "," 1,317,372,578 ", 0.0166 
16,Decatur,2,Township,0001,ADAMS TOWNSHIP,0061,RAINY DAY," 1,250 ", -   ," 89,076,761 ", -   
16,Decatur,2,Township,0001,ADAMS TOWNSHIP,0101,GENERAL                                 ," 30,869 "," 20,755 "," 89,076,761 ", 0.0233 
16,Decatur,2,Township,0001,ADAMS TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 4,689 ", -   ," 89,076,761 ", -   
16,Decatur,2,Township,0001,ADAMS TOWNSHIP,1111,FIRE                                    ," 15,300 "," 13,821 "," 79,888,590 ", 0.0173 
16,Decatur,2,Township,0002,CLAY TOWNSHIP,0101,GENERAL                                 ," 71,295 "," 24,738 "," 96,258,487 ", 0.0257 
16,Decatur,2,Township,0002,CLAY TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 10,045 "," 6,449 "," 96,258,487 ", 0.0067 
16,Decatur,2,Township,0002,CLAY TOWNSHIP,1111,FIRE                                    ," 36,000 "," 24,141 "," 96,180,352 ", 0.0251 
16,Decatur,2,Township,0003,CLINTON TOWNSHIP,0101,GENERAL                                 ," 19,815 "," 14,099 "," 45,044,331 ", 0.0313 
16,Decatur,2,Township,0003,CLINTON TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 4,200 ", -   ," 45,044,331 ", -   
16,Decatur,2,Township,0003,CLINTON TOWNSHIP,1111,FIRE                                    ," 4,800 "," 3,153 "," 45,044,331 ", 0.0070 
16,Decatur,2,Township,0004,FUGIT TOWNSHIP,0101,GENERAL                                 ," 32,428 "," 15,162 "," 156,313,822 ", 0.0097 
16,Decatur,2,Township,0004,FUGIT TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 7,500 ", -   ," 156,313,822 ", -   
16,Decatur,2,Township,0004,FUGIT TOWNSHIP,1111,FIRE                                    ," 25,500 "," 9,535 "," 156,313,822 ", 0.0061 
16,Decatur,2,Township,0004,FUGIT TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ," 25,000 "," 17,663 "," 156,313,822 ", 0.0113 
16,Decatur,2,Township,0005,JACKSON TOWNSHIP,0101,GENERAL                                 ," 37,810 "," 19,094 "," 67,710,670 ", 0.0282 
16,Decatur,2,Township,0005,JACKSON TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 8,700 "," 3,047 "," 67,710,670 ", 0.0045 
16,Decatur,2,Township,0005,JACKSON TOWNSHIP,1111,FIRE                                    ," 16,000 "," 17,876 "," 67,710,670 ", 0.0264 
16,Decatur,2,Township,0005,JACKSON TOWNSHIP,1312,RECREATION                              , 900 , -   ," 67,710,670 ", -   
16,Decatur,2,Township,0006,MARION TOWNSHIP,0101,GENERAL                                 ," 23,785 "," 5,628 "," 97,027,475 ", 0.0058 
16,Decatur,2,Township,0006,MARION TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 12,100 "," 3,978 "," 97,027,475 ", 0.0041 
16,Decatur,2,Township,0006,MARION TOWNSHIP,1111,FIRE                                    ," 11,000 "," 5,002 "," 92,627,770 ", 0.0054 
16,Decatur,2,Township,0006,MARION TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        , -   ," 12,783 "," 92,627,770 ", 0.0138 
16,Decatur,2,Township,0007,SALTCREEK TOWNSHIP,0101,GENERAL                                 ," 25,610 "," 13,583 "," 64,989,814 ", 0.0209 
16,Decatur,2,Township,0007,SALTCREEK TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 12,300 "," 3,379 "," 64,989,814 ", 0.0052 
16,Decatur,2,Township,0007,SALTCREEK TOWNSHIP,1111,FIRE                                    ," 11,000 "," 10,690 "," 55,969,491 ", 0.0191 
16,Decatur,2,Township,0007,SALTCREEK TOWNSHIP,1312,RECREATION                              ," 9,100 ", 455 ," 64,989,814 ", 0.0007 
16,Decatur,2,Township,0008,SANDCREEK TOWNSHIP,0061,RAINY DAY, -   , -   ," 97,714,351 ", -   
16,Decatur,2,Township,0008,SANDCREEK TOWNSHIP,0101,GENERAL                                 ," 70,602 "," 51,984 "," 97,714,351 ", 0.0532 
16,Decatur,2,Township,0008,SANDCREEK TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 18,911 "," 16,611 "," 97,714,351 ", 0.0170 
16,Decatur,2,Township,0008,SANDCREEK TOWNSHIP,1111,FIRE                                    ," 96,000 "," 57,156 "," 73,940,676 ", 0.0773 
16,Decatur,2,Township,0008,SANDCREEK TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ," 20,000 "," 19,225 "," 73,940,676 ", 0.0260 
16,Decatur,2,Township,0008,SANDCREEK TOWNSHIP,1312,RECREATION                              ," 9,071 "," 7,986 "," 73,940,676 ", 0.0108 
16,Decatur,2,Township,0009,WASHINGTON TOWNSHIP,0101,GENERAL                                 ," 92,867 ", -   ," 603,236,867 ", -   
16,Decatur,2,Township,0009,WASHINGTON TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 93,850 "," 2,413 "," 603,236,867 ", 0.0004 
16,Decatur,2,Township,0009,WASHINGTON TOWNSHIP,1111,FIRE                                    ," 290,000 "," 152,247 "," 166,572,027 ", 0.0914 
16,Decatur,2,Township,0009,WASHINGTON TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ," 110,000 "," 34,480 "," 166,572,027 ", 0.0207 
16,Decatur,3,City/Town,0406,GREENSBURG CIVIL CITY,0061,RAINY DAY," 175,000 ", -   ," 436,790,990 ", -   
16,Decatur,3,City/Town,0406,GREENSBURG CIVIL CITY,0101,GENERAL                                 ," 5,941,678 "," 3,604,399 "," 436,790,990 ", 0.8252 
16,Decatur,3,City/Town,0406,GREENSBURG CIVIL CITY,0280,BOND-GENERAL SINKING                    ," 299,245 "," 295,271 "," 436,790,990 ", 0.0676 
16,Decatur,3,City/Town,0406,GREENSBURG CIVIL CITY,0341,FIRE PENSION                            ," 190,603 ", -   ," 436,790,990 ", -   
16,Decatur,3,City/Town,0406,GREENSBURG CIVIL CITY,0342,POLICE PENSION                          ," 161,136 ", -   ," 436,790,990 ", -   
16,Decatur,3,City/Town,0406,GREENSBURG CIVIL CITY,0706,LOCAL ROAD & STREET                     ," 75,000 ", -   ," 436,790,990 ", -   
16,Decatur,3,City/Town,0406,GREENSBURG CIVIL CITY,0708,MOTOR VEHICLE HIGHWAY                   ," 552,005 ", -   ," 436,790,990 ", -   
16,Decatur,3,City/Town,0406,GREENSBURG CIVIL CITY,1191,CUMULATIVE FIRE SPECIAL                 ," 294,884 "," 76,438 "," 436,790,990 ", 0.0175 
16,Decatur,3,City/Town,0406,GREENSBURG CIVIL CITY,2379,CUMULATIVE CAPITAL IMP (CIG TAX)        ," 40,000 ", -   ," 436,790,990 ", -   
16,Decatur,3,City/Town,0406,GREENSBURG CIVIL CITY,2391,CUMULATIVE CAPITAL DEVELOPMENT          ," 146,586 "," 115,313 "," 436,790,990 ", 0.0264 
16,Decatur,3,City/Town,0581,MILLHOUSEN CIVIL TOWN,0101,GENERAL                                 ," 24,275 "," 6,604 "," 4,399,705 ", 0.1501 
16,Decatur,3,City/Town,0581,MILLHOUSEN CIVIL TOWN,0706,LOCAL ROAD & STREET                     ," 4,500 ", -   ," 4,399,705 ", -   
16,Decatur,3,City/Town,0581,MILLHOUSEN CIVIL TOWN,0708,MOTOR VEHICLE HIGHWAY                   ," 2,700 ", -   ," 4,399,705 ", -   
16,Decatur,3,City/Town,0582,NEW POINT CIVIL TOWN,0101,GENERAL                                 ," 68,431 "," 26,781 "," 9,020,323 ", 0.2969 
16,Decatur,3,City/Town,0583,ST. PAUL CIVIL TOWN,0101,GENERAL                                 ," 115,431 "," 38,901 "," 9,140,156 ", 0.4256 
16,Decatur,3,City/Town,0583,ST. PAUL CIVIL TOWN,0706,LOCAL ROAD & STREET                     ," 10,000 ", -   ," 9,140,156 ", -   
16,Decatur,3,City/Town,0583,ST. PAUL CIVIL TOWN,0708,MOTOR VEHICLE HIGHWAY                   ," 65,000 ", -   ," 9,140,156 ", -   
16,Decatur,3,City/Town,0583,ST. PAUL CIVIL TOWN,2379,CUMULATIVE CAPITAL IMP (CIG TAX)        ," 15,000 ", -   ," 9,140,156 ", -   
16,Decatur,3,City/Town,0584,WESTPORT CIVIL TOWN,0101,GENERAL                                 ," 310,900 "," 185,886 "," 23,773,675 ", 0.7819 
16,Decatur,3,City/Town,0584,WESTPORT CIVIL TOWN,0706,LOCAL ROAD & STREET                     ," 5,000 ", -   ," 23,773,675 ", -   
16,Decatur,3,City/Town,0584,WESTPORT CIVIL TOWN,0708,MOTOR VEHICLE HIGHWAY                   ," 79,121 ", -   ," 23,773,675 ", -   
16,Decatur,3,City/Town,0584,WESTPORT CIVIL TOWN,2120,CEMETERY                                ," 63,407 ", -   ," 23,773,675 ", -   
16,Decatur,3,City/Town,0584,WESTPORT CIVIL TOWN,2391,CUMULATIVE CAPITAL DEVELOPMENT          ," 15,663 "," 6,276 "," 23,773,675 ", 0.0264 
16,Decatur,4,School,1655,DECATUR COUNTY COMMUNITY SCHOOL CORP,0101,GENERAL                                 ," 14,868,800 ", -   ," 669,913,603 ", -   
16,Decatur,4,School,1655,DECATUR COUNTY COMMUNITY SCHOOL CORP,0180,DEBT SERVICE                            ," 1,072,380 "," 896,344 "," 669,913,603 ", 0.1338 
16,Decatur,4,School,1655,DECATUR COUNTY COMMUNITY SCHOOL CORP,0186,SCHOOL PENSION DEBT," 243,346 "," 203,654 "," 669,913,603 ", 0.0304 
16,Decatur,4,School,1655,DECATUR COUNTY COMMUNITY SCHOOL CORP,1214,CAPITAL PROJECTS (School)                       ," 2,942,418 "," 1,564,248 "," 669,913,603 ", 0.2335 
16,Decatur,4,School,1655,DECATUR COUNTY COMMUNITY SCHOOL CORP,6301,TRANSPORTATION                          ," 1,349,508 "," 1,083,250 "," 669,913,603 ", 0.1617 
16,Decatur,4,School,1655,DECATUR COUNTY COMMUNITY SCHOOL CORP,6302,BUS REPLACEMENT," 419,883 "," 101,157 "," 669,913,603 ", 0.0151 
16,Decatur,4,School,1730,GREENSBURG COMMUNITY SCHOOL CORPORATION,0061,RAINY DAY," 210,101 ", -   ," 647,458,975 ", -   
16,Decatur,4,School,1730,GREENSBURG COMMUNITY SCHOOL CORPORATION,0101,GENERAL                                 ," 17,895,577 ", -   ," 647,458,975 ", -   
16,Decatur,4,School,1730,GREENSBURG COMMUNITY SCHOOL CORPORATION,0180,DEBT SERVICE                            ," 2,346,000 "," 1,968,275 "," 647,458,975 ", 0.3040 
16,Decatur,4,School,1730,GREENSBURG COMMUNITY SCHOOL CORPORATION,0186,SCHOOL PENSION DEBT," 363,712 "," 157,980 "," 647,458,975 ", 0.0244 
16,Decatur,4,School,1730,GREENSBURG COMMUNITY SCHOOL CORPORATION,1214,CAPITAL PROJECTS (School)                       ," 3,355,724 "," 1,946,262 "," 647,458,975 ", 0.3006 
16,Decatur,4,School,1730,GREENSBURG COMMUNITY SCHOOL CORPORATION,2083,2013 STATE GENERAL FUND LOAN REPAYMENT," 28,854 "," 26,546 "," 647,458,975 ", 0.0041 
16,Decatur,4,School,1730,GREENSBURG COMMUNITY SCHOOL CORPORATION,6301,TRANSPORTATION                          ," 1,260,475 "," 1,051,473 "," 647,458,975 ", 0.1624 
16,Decatur,4,School,1730,GREENSBURG COMMUNITY SCHOOL CORPORATION,6302,BUS REPLACEMENT," 328,268 "," 181,936 "," 647,458,975 ", 0.0281 
16,Decatur,5,Library,0035,GREENSBURG PUBLIC LIBRARY,0061,RAINY DAY," 47,145 ", -   ," 436,664,840 ", -   
16,Decatur,5,Library,0035,GREENSBURG PUBLIC LIBRARY,0101,GENERAL                                 ," 930,535 "," 297,805 "," 436,664,840 ", 0.0682 
16,Decatur,5,Library,0035,GREENSBURG PUBLIC LIBRARY,0180,DEBT SERVICE                            ," 201,170 "," 186,893 "," 436,664,840 ", 0.0428 
16,Decatur,5,Library,0035,GREENSBURG PUBLIC LIBRARY,2011,LIBRARY IMPROVEMENT RESERVE             ," 160,000 ", -   ," 436,664,840 ", -   
16,Decatur,5,Library,0283,DECATUR COUNTY CONTRACTUAL LIBRARY,0101,GENERAL                                 ," 298,390 "," 229,865 "," 880,707,738 ", 0.0261 
16,Decatur,6,Special,1003,DECATUR COUNTY SOLID WASTE MANAGEMENT,8210,SPECIAL SOLID WASTE MANAGEMENT          ," 527,834 "," 285,870 "," 1,317,372,578 ", 0.0217 
16,Decatur,7,Conservancy,0049,LAKE MCCOY CONSERVANCY DISTRICT,0101,GENERAL                                 , -   ," 19,998 "," 2,505,100 ", 0.7983 
17,DeKalb,1,County,0000,DEKALB COUNTY,0101,GENERAL                                 ," 9,755,833 "," 6,143,056 "," 2,098,755,123 ", 0.2927 
17,DeKalb,1,County,0000,DEKALB COUNTY,0123,2006 REASSESSMENT," 340,806 ", -   ," 2,098,755,123 ", -   
17,DeKalb,1,County,0000,DEKALB COUNTY,0124,2015 REASSESSMENT, -   ," 463,825 "," 2,098,755,123 ", 0.0221 
17,DeKalb,1,County,0000,DEKALB COUNTY,0180,DEBT SERVICE                            ," 192,955 "," 190,987 "," 2,098,755,123 ", 0.0091 
17,DeKalb,1,County,0000,DEKALB COUNTY,0283,LEASE RENTAL PAYMENT                    ," 894,000 "," 891,971 "," 2,098,755,123 ", 0.0425 
17,DeKalb,1,County,0000,DEKALB COUNTY,0702,HIGHWAY                                 ," 1,887,016 ", -   ," 2,098,755,123 ", -   
17,DeKalb,1,County,0000,DEKALB COUNTY,0706,LOCAL ROAD & STREET                     ," 257,501 ", -   ," 2,098,755,123 ", -   
17,DeKalb,1,County,0000,DEKALB COUNTY,0790,CUMULATIVE BRIDGE                       ," 351,054 "," 411,356 "," 2,098,755,123 ", 0.0196 
17,DeKalb,1,County,0000,DEKALB COUNTY,0801,HEALTH                                  ," 278,294 "," 262,344 "," 2,098,755,123 ", 0.0125 
17,DeKalb,1,County,0000,DEKALB COUNTY,2391,CUMULATIVE CAPITAL DEVELOPMENT          , -   ," 417,652 "," 2,098,755,123 ", 0.0199 
17,DeKalb,2,Township,0001,BUTLER TOWNSHIP,0101,GENERAL                                 ," 14,911 "," 7,242 "," 86,211,547 ", 0.0084 
17,DeKalb,2,Township,0001,BUTLER TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 8,000 ", 690 ," 86,211,547 ", 0.0008 
17,DeKalb,2,Township,0001,BUTLER TOWNSHIP,1111,FIRE                                    ," 32,500 "," 30,778 "," 86,211,547 ", 0.0357 
17,DeKalb,2,Township,0001,BUTLER TOWNSHIP,4501,FEDERAL REVENUE SHARING TRUST           , -   , -   ," 86,211,547 ", -   
17,DeKalb,2,Township,0002,CONCORD TOWNSHIP,0061,RAINY DAY," 2,420 ", -   ," 45,959,847 ", -   
17,DeKalb,2,Township,0002,CONCORD TOWNSHIP,0101,GENERAL                                 ," 22,630 "," 11,582 "," 45,959,847 ", 0.0252 
17,DeKalb,2,Township,0002,CONCORD TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 7,700 "," 3,585 "," 45,959,847 ", 0.0078 
17,DeKalb,2,Township,0002,CONCORD TOWNSHIP,1111,FIRE                                    ," 43,500 "," 11,128 "," 36,847,148 ", 0.0302 
17,DeKalb,2,Township,0003,FAIRFIELD TOWNSHIP,0101,GENERAL                                 ," 41,990 "," 20,259 "," 62,528,075 ", 0.0324 
17,DeKalb,2,Township,0003,FAIRFIELD TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 12,500 ", -   ," 62,528,075 ", -   
17,DeKalb,2,Township,0003,FAIRFIELD TOWNSHIP,1111,FIRE                                    ," 36,797 "," 21,197 "," 62,528,075 ", 0.0339 
17,DeKalb,2,Township,0003,FAIRFIELD TOWNSHIP,1187,EMERGENCY FIRE LOAN, -   , -   ," 62,528,075 ", -   
17,DeKalb,2,Township,0004,FRANKLIN TOWNSHIP,0061,RAINY DAY," 1,210 ", -   ," 64,740,755 ", -   
17,DeKalb,2,Township,0004,FRANKLIN TOWNSHIP,0101,GENERAL                                 ," 38,500 "," 15,020 "," 64,740,755 ", 0.0232 
17,DeKalb,2,Township,0004,FRANKLIN TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 9,800 "," 1,165 "," 64,740,755 ", 0.0018 
17,DeKalb,2,Township,0004,FRANKLIN TOWNSHIP,1111,FIRE                                    ," 39,500 "," 20,456 "," 59,292,564 ", 0.0345 
17,DeKalb,2,Township,0004,FRANKLIN TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ," 28,000 "," 8,064 "," 59,292,564 ", 0.0136 
17,DeKalb,2,Township,0005,GRANT TOWNSHIP,0061,RAINY DAY, 803 , -   , -   , -   
17,DeKalb,2,Township,0005,GRANT TOWNSHIP,0101,GENERAL                                 ," 48,081 "," 25,492 "," 111,320,933 ", 0.0229 
17,DeKalb,2,Township,0005,GRANT TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 27,500 "," 13,359 "," 111,320,933 ", 0.0120 
17,DeKalb,2,Township,0005,GRANT TOWNSHIP,1111,FIRE                                    ," 48,500 "," 30,575 "," 55,590,624 ", 0.0550 
17,DeKalb,2,Township,0005,GRANT TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ," 16,890 "," 8,894 "," 55,590,624 ", 0.0160 
17,DeKalb,2,Township,0005,GRANT TOWNSHIP,1312,RECREATION                              ," 1,000 ", -   ," 111,320,933 ", -   
17,DeKalb,2,Township,0006,JACKSON TOWNSHIP,0101,GENERAL                                 ," 31,316 "," 26,225 "," 185,994,535 ", 0.0141 
17,DeKalb,2,Township,0006,JACKSON TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 7,650 "," 4,836 "," 185,994,535 ", 0.0026 
17,DeKalb,2,Township,0006,JACKSON TOWNSHIP,1111,FIRE                                    ," 47,500 "," 25,156 "," 132,400,567 ", 0.0190 
17,DeKalb,2,Township,0006,JACKSON TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ," 24,275 "," 21,052 "," 132,400,567 ", 0.0159 
17,DeKalb,2,Township,0007,KEYSER TOWNSHIP,0101,GENERAL                                 ," 19,400 "," 12,066 "," 246,246,707 ", 0.0049 
17,DeKalb,2,Township,0007,KEYSER TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 6,200 "," 4,186 "," 246,246,707 ", 0.0017 
17,DeKalb,2,Township,0007,KEYSER TOWNSHIP,1111,FIRE                                    ," 10,400 "," 9,345 "," 52,795,795 ", 0.0177 
17,DeKalb,2,Township,0008,NEWVILLE TOWNSHIP,0061,RAINY DAY," 5,211 ", -   ," 24,106,591 ", -   
17,DeKalb,2,Township,0008,NEWVILLE TOWNSHIP,0101,GENERAL                                 ," 18,165 "," 9,329 "," 24,106,591 ", 0.0387 
17,DeKalb,2,Township,0008,NEWVILLE TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 7,000 "," 1,157 "," 24,106,591 ", 0.0048 
17,DeKalb,2,Township,0008,NEWVILLE TOWNSHIP,1111,FIRE                                    ," 18,000 "," 5,086 "," 24,106,591 ", 0.0211 
17,DeKalb,2,Township,0009,RICHLAND TOWNSHIP,0101,GENERAL                                 ," 17,630 "," 18,144 "," 52,898,230 ", 0.0343 
17,DeKalb,2,Township,0009,RICHLAND TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 10,000 ", -   ," 52,898,230 ", -   
17,DeKalb,2,Township,0009,RICHLAND TOWNSHIP,1111,FIRE                                    ," 12,194 "," 6,649 "," 48,888,020 ", 0.0136 
17,DeKalb,2,Township,0009,RICHLAND TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ," 13,000 "," 16,280 "," 48,888,020 ", 0.0333 
17,DeKalb,2,Township,0010,SMITHFIELD TOWNSHIP,0101,GENERAL                                 ," 19,705 "," 20,971 "," 106,997,384 ", 0.0196 
17,DeKalb,2,Township,0010,SMITHFIELD TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 21,100 "," 10,807 "," 106,997,384 ", 0.0101 
17,DeKalb,2,Township,0010,SMITHFIELD TOWNSHIP,1111,FIRE                                    ," 31,460 "," 19,601 "," 64,905,392 ", 0.0302 
17,DeKalb,2,Township,0011,SPENCER TOWNSHIP,0061,RAINY DAY," 1,341 ", -   ," 89,027,405 ", -   
17,DeKalb,2,Township,0011,SPENCER TOWNSHIP,0101,GENERAL                                 ," 19,300 "," 3,828 "," 89,027,405 ", 0.0043 
17,DeKalb,2,Township,0011,SPENCER TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 10,000 "," 9,882 "," 89,027,405 ", 0.0111 
17,DeKalb,2,Township,0011,SPENCER TOWNSHIP,1111,FIRE                                    ," 53,000 "," 52,704 "," 89,027,405 ", 0.0592 
17,DeKalb,2,Township,0012,STAFFORD TOWNSHIP,0101,GENERAL                                 ," 9,850 "," 3,410 "," 21,999,386 ", 0.0155 
17,DeKalb,2,Township,0012,STAFFORD TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 3,000 ", 770 ," 21,999,386 ", 0.0035 
17,DeKalb,2,Township,0012,STAFFORD TOWNSHIP,1111,FIRE                                    ," 7,100 "," 7,216 "," 21,999,386 ", 0.0328 
17,DeKalb,2,Township,0012,STAFFORD TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ," 5,000 "," 3,058 "," 21,999,386 ", 0.0139 
17,DeKalb,2,Township,0013,TROY TOWNSHIP,0061,RAINY DAY, -   , -   ," 18,779,384 ", -   
17,DeKalb,2,Township,0013,TROY TOWNSHIP,0101,GENERAL                                 ," 5,917 "," 3,324 "," 18,779,384 ", 0.0177 
17,DeKalb,2,Township,0013,TROY TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 3,500 ", 488 ," 18,779,384 ", 0.0026 
17,DeKalb,2,Township,0013,TROY TOWNSHIP,1111,FIRE                                    ," 6,300 "," 6,742 "," 18,779,384 ", 0.0359 
17,DeKalb,2,Township,0013,TROY TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ," 7,500 "," 2,648 "," 18,779,384 ", 0.0141 
17,DeKalb,2,Township,0014,UNION TOWNSHIP,0101,GENERAL                                 ," 45,810 ", -   ," 468,343,036 ", -   
17,DeKalb,2,Township,0014,UNION TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 66,000 ", -   ," 468,343,036 ", -   
17,DeKalb,2,Township,0015,WILMINGTON TOWNSHIP,0101,GENERAL                                 ," 46,975 "," 28,762 "," 513,601,308 ", 0.0056 
17,DeKalb,2,Township,0015,WILMINGTON TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 15,950 ", -   ," 513,601,308 ", -   
17,DeKalb,2,Township,0015,WILMINGTON TOWNSHIP,2010,LIBRARY (NON-LIBRARY UNIT)              ," 3,500 ", -   ," 430,698,342 ", -   
17,DeKalb,3,City/Town,0416,AUBURN CIVIL CITY,0101,GENERAL                                 ," 4,268,211 "," 929,687 "," 513,355,333 ", 0.1811 
17,DeKalb,3,City/Town,0416,AUBURN CIVIL CITY,0283,LEASE RENTAL PAYMENT                    , -   , -   ," 513,355,333 ", -   
17,DeKalb,3,City/Town,0416,AUBURN CIVIL CITY,0342,POLICE PENSION                          ," 85,455 ", -   ," 513,355,333 ", -   
17,DeKalb,3,City/Town,0416,AUBURN CIVIL CITY,0706,LOCAL ROAD & STREET                     ," 61,383 ", -   ," 513,355,333 ", -   
17,DeKalb,3,City/Town,0416,AUBURN CIVIL CITY,0708,MOTOR VEHICLE HIGHWAY                   ," 1,818,775 "," 1,466,143 "," 513,355,333 ", 0.2856 
17,DeKalb,3,City/Town,0416,AUBURN CIVIL CITY,1301,PARK & RECREATION                       ," 610,600 "," 524,649 "," 513,355,333 ", 0.1022 
17,DeKalb,3,City/Town,0416,AUBURN CIVIL CITY,2379,CUMULATIVE CAPITAL IMP (CIG TAX)        ," 74,000 ", -   ," 513,355,333 ", -   
17,DeKalb,3,City/Town,0416,AUBURN CIVIL CITY,2391,CUMULATIVE CAPITAL DEVELOPMENT          ," 540,000 "," 256,678 "," 513,355,333 ", 0.0500 
17,DeKalb,3,City/Town,0416,AUBURN CIVIL CITY,8604,SPECL FIRE PROTECTION TERRITORY GENERAL," 2,307,289 "," 1,988,607 "," 555,166,592 ", 0.3582 
